area,rooms,location,age,price
1884,6,Noida,0,16540000.0
790,2,Bhopal,5,3828000.0
1068,4,Hyderabad,4,7685000.0
2614,4,Agra,23,7795000.0
2117,3,Salem,2,8151000.0
997,3,Salem,28,2499000.0
652,2,Vadodara,12,2951000.0
1393,2,Surat,11,8336000.0
596,3,Chandigarh,16,4551000.0
1698,2,Lucknow,7,7790000.0
3393,6,Nagpur,3,16813000.0
761,3,Chandigarh,4,6045000.0
1679,3,Chandigarh,3,13030000.0
2652,4,Ahmedabad,8,11389000.0
2286,2,Nashik,50,5709000.0
1703,3,Pondicherry,4,6710000.0
1704,2,Mumbai,19,14258000.0
1048,6,Bareilly,4,3939000.0
1626,3,Jamshedpur,22,5733000.0
1958,1,Mumbai,16,16678000.0
2518,3,Bangalore,3,21031000.0
1396,2,Warangal,8,4843000.0
1676,4,Agra,13,6590000.0
1183,6,Delhi,14,10749000.0
1946,5,Gurgaon,2,19875000.0
2309,3,Udaipur,29,5455000.0
2209,4,Vijayawada,4,10765000.0
1039,2,Pune,18,5824000.0
1895,2,Chandigarh,9,12415000.0
1359,4,Amritsar,14,5090000.0
2457,4,Nashik,16,9466000.0
1695,5,Bangalore,10,11996000.0
812,5,Vadodara,13,4138000.0
1657,3,Mumbai,33,10965000.0
2098,3,Gurgaon,0,18218000.0
1958,3,Surat,2,10554000.0
1467,4,Mumbai,13,14416000.0
1419,1,Shimla,11,5543000.0
1158,3,Noida,3,9598000.0
1543,1,Noida,10,10458000.0
1243,3,Bangalore,10,9454000.0
2430,2,Kochi,2,14126000.0
1214,3,Delhi,5,11620000.0
1879,3,Hyderabad,3,12879000.0
1835,3,Dehradun,7,8198000.0
2414,6,Nashik,8,9980000.0
2508,3,Vadodara,2,12432000.0
2252,4,Indore,4,11305000.0
2029,4,Kochi,30,7730000.0
1118,5,Salem,12,4248000.0
1105,3,Rural,5,1984000.0
1250,2,Noida,28,6239000.0
2288,6,Mumbai,2,26664000.0
1847,3,Patna,10,8110000.0
2364,2,Jaipur,1,8690000.0
2451,5,Hubli,6,8105000.0
1328,2,Coimbatore,16,5321000.0
1820,3,Bareilly,1,6813000.0
1791,4,Surat,19,7617000.0
1586,4,Chandigarh,2,12587000.0
1452,1,Hubli,50,2414000.0
2570,2,Rajkot,16,9028000.0
1833,5,Shimla,20,7635000.0
1808,3,Delhi,5,18111000.0
1278,4,Bhopal,1,7019000.0
2238,3,Agra,12,8538000.0
1146,4,Hyderabad,11,7157000.0
2095,3,Ahmedabad,11,8951000.0
2113,2,Mangalore,17,7808000.0
1531,6,Chennai,1,9876000.0
2006,2,Bhubaneswar,3,8969000.0
1920,6,Mumbai,0,20149000.0
1774,5,Pune,12,10063000.0
1808,4,Delhi,11,14851000.0
1840,3,Noida,3,13803000.0
1884,1,Pune,0,12112000.0
1839,4,Chennai,1,9726000.0
1082,4,Indore,2,6280000.0
1701,4,Surat,25,7115000.0
1972,2,Pune,25,7899000.0
1863,3,Vijayawada,7,8781000.0
2419,3,Gurgaon,12,19504000.0
2203,4,Noida,15,15177000.0
1234,4,Mangalore,3,6542000.0
1691,4,Chandigarh,15,11687000.0
1597,2,Pune,7,9240000.0
1797,1,Delhi,19,12390000.0
1798,2,Agra,5,8032000.0
2197,1,Pune,10,12353000.0
1915,3,Bhubaneswar,21,6123000.0
2599,3,Mangalore,0,13615000.0
1956,1,Indore,5,9800000.0
1260,2,Vadodara,11,5899000.0
1496,3,Delhi,6,12461000.0
2192,5,Visakhapatnam,13,10427000.0
750,6,Patna,2,3931000.0
925,2,Mumbai,0,9513000.0
1806,4,Pune,2,10512000.0
2418,3,Jaipur,6,9610000.0
2649,4,Guwahati,14,9582000.0
1658,3,Bangalore,3,11621000.0
2489,5,Chandigarh,1,19065000.0
1846,3,Pune,7,11330000.0
804,2,Patna,41,1972000.0
1794,4,Pune,10,11316000.0
1397,3,Jaipur,27,3461000.0
2396,2,Coimbatore,19,10325000.0
1783,3,Delhi,2,16743000.0
969,4,Chandigarh,3,8009000.0
825,3,Jaipur,8,2980000.0
1786,5,Vijayawada,8,8247000.0
500,4,Bhubaneswar,6,2754000.0
1463,3,Warangal,17,4078000.0
1950,2,Kolkata,7,9123000.0
1112,3,Guwahati,3,4714000.0
2446,3,Guwahati,5,9943000.0
2574,4,Bangalore,1,22163000.0
1139,3,Indore,1,6096000.0
1606,4,Aligarh,9,4886000.0
2446,3,Mysore,20,8572000.0
1799,3,Visakhapatnam,4,8717000.0
893,2,Surat,0,5050000.0
1706,3,Varanasi,2,7119000.0
1245,3,Bhubaneswar,9,5066000.0
2520,5,Indore,13,12532000.0
2193,3,Jamshedpur,19,6913000.0
1596,4,Hyderabad,4,12096000.0
1892,3,Noida,24,10489000.0
949,2,Delhi,3,7844000.0
1310,2,Jodhpur,15,4186000.0
2809,4,Pune,1,18177000.0
1834,3,Hyderabad,1,11679000.0
2404,5,Chandigarh,17,14702000.0
1950,5,Coimbatore,7,8923000.0
2654,3,Hyderabad,2,17543000.0
500,2,Gurgaon,41,2193000.0
1677,3,Vadodara,6,8519000.0
2869,2,Bangalore,20,16993000.0
2421,4,Jaipur,11,8432000.0
2661,2,Chennai,18,12162000.0
1795,5,Rajkot,2,7402000.0
1450,3,Hyderabad,0,8324000.0
1132,3,Indore,2,5929000.0
1086,3,Jaipur,0,4178000.0
2324,4,Jamshedpur,9,9063000.0
2133,4,Bareilly,3,7758000.0
1756,3,Vijayawada,22,6556000.0
2130,6,Surat,10,10733000.0
1892,3,Vijayawada,0,9274000.0
2425,4,Varanasi,7,10366000.0
2419,1,Pune,8,13018000.0
1107,4,Nashik,7,5056000.0
1977,3,Vadodara,13,9246000.0
715,4,Pune,15,4759000.0
1886,3,Aligarh,0,6261000.0
2192,3,Guwahati,12,8619000.0
946,5,Jodhpur,45,2003000.0
1529,3,Aligarh,3,6042000.0
1806,2,Suburban,16,4491000.0
1952,4,Kochi,5,11463000.0
1618,3,Indore,1,8273000.0
1038,3,Shimla,14,4247000.0
1764,4,Ludhiana,38,3826000.0
726,3,Delhi,17,6022000.0
1648,4,Nashik,14,6867000.0
1513,5,Kochi,29,7007000.0
1712,2,Delhi,13,13870000.0
1436,3,Patna,20,5206000.0
820,5,Chennai,20,4479000.0
1561,4,Salem,50,3315000.0
2405,2,Indore,0,12682000.0
2619,2,Visakhapatnam,1,12429000.0
3385,4,Chennai,27,11848000.0
2899,3,Suburban,34,5171000.0
1021,5,Delhi,2,10546000.0
1534,5,Vijayawada,0,7539000.0
1785,2,Delhi,12,13857000.0
1744,6,Patna,25,6033000.0
1845,4,Patna,7,7185000.0
3364,4,Gurgaon,22,22795000.0
1096,4,Bhopal,17,4088000.0
1336,3,Vijayawada,15,4689000.0
2868,3,Jaipur,11,9147000.0
1399,3,Bangalore,2,11255000.0
2055,5,Hubli,18,5721000.0
2472,3,Delhi,25,17144000.0
2116,1,Bangalore,22,12098000.0
1924,4,Pune,4,12250000.0
2410,2,Bhopal,9,9963000.0
1219,5,Jaipur,1,4781000.0
1477,3,Nagpur,15,6526000.0
2148,6,Bhubaneswar,25,6810000.0
500,1,Bhopal,14,2157000.0
2720,3,Patna,3,12158000.0
1997,2,Bangalore,1,18942000.0
1899,4,Warangal,11,6021000.0
740,3,Kochi,23,3361000.0
963,3,Delhi,13,8710000.0
1540,3,Udaipur,5,5944000.0
2324,2,Bangalore,3,18953000.0
500,2,Agra,34,1336000.0
2312,5,Kolkata,2,12945000.0
1565,4,Bangalore,5,13240000.0
1654,4,Shimla,3,9163000.0
1964,2,Chandigarh,4,13835000.0
1975,1,Ludhiana,18,7149000.0
1336,1,Varanasi,0,6633000.0
2206,3,Coimbatore,1,13695000.0
500,3,Bhubaneswar,7,2515000.0
1507,2,Indore,14,7030000.0
1899,3,Noida,6,14704000.0
1575,3,Srinagar,22,5640000.0
612,4,Pune,0,4459000.0
2292,4,Guntur,5,9537000.0
988,4,Ahmedabad,2,4950000.0
1756,1,Mumbai,44,8571000.0
1899,3,Coimbatore,29,7919000.0
1812,2,Ahmedabad,26,5963000.0
2559,3,Hyderabad,16,14214000.0
1765,3,Bhubaneswar,0,8184000.0
2077,3,Vadodara,24,8025000.0
1763,3,Vadodara,0,9363000.0
2198,3,Surat,9,10763000.0
2705,4,Visakhapatnam,45,7582000.0
1889,2,Hubli,0,5867000.0
2308,2,Jaipur,2,7936000.0
2745,4,Ludhiana,28,8539000.0
2682,2,Bhubaneswar,8,9749000.0
1549,1,Pune,3,8207000.0
2473,3,Jamshedpur,5,10188000.0
1961,4,Noida,11,15193000.0
2526,3,Shimla,37,7008000.0
2169,3,Ahmedabad,2,10370000.0
1979,1,Nashik,4,8466000.0
2082,4,Surat,7,12774000.0
1965,3,Srinagar,18,6651000.0
1991,4,Guwahati,18,7703000.0
1696,3,Bangalore,8,14207000.0
1636,3,Chennai,0,10165000.0
2946,3,Chennai,18,12996000.0
2110,2,Delhi,22,13706000.0
1427,3,Salem,14,4614000.0
1619,3,Nagpur,33,4926000.0
2486,4,Pune,9,13297000.0
1321,6,Nagpur,10,6698000.0
836,3,Mysore,33,2365000.0
884,2,Hyderabad,50,3094000.0
676,6,Visakhapatnam,21,3665000.0
955,3,Hyderabad,0,6363000.0
1032,2,Vijayawada,9,4654000.0
2700,6,Chennai,50,7968000.0
1769,3,Bhopal,16,7727000.0
1563,4,Mumbai,9,15908000.0
861,2,Mumbai,13,7660000.0
1706,4,Nashik,10,6658000.0
670,6,Delhi,10,6990000.0
1559,6,Pune,28,7826000.0
3141,2,Guntur,16,8905000.0
2231,4,Visakhapatnam,4,13611000.0
1663,4,Chennai,0,9874000.0
2253,4,Agra,23,7219000.0
1460,3,Rural,0,2365000.0
1279,3,Chandigarh,3,9838000.0
2907,3,Surat,13,12331000.0
1057,4,Coimbatore,6,5827000.0
1569,4,Hyderabad,5,9520000.0
1998,2,Coimbatore,5,9385000.0
1191,3,Ludhiana,25,4005000.0
2222,2,Indore,19,8725000.0
1600,1,Lucknow,3,8089000.0
2231,4,Pune,47,7189000.0
2180,4,Vadodara,12,10351000.0
1642,5,Coimbatore,13,8299000.0
2911,4,Warangal,14,9041000.0
1367,4,Gurgaon,45,6531000.0
2676,3,Madurai,18,8757000.0
2563,5,Bhubaneswar,44,6067000.0
2951,4,Bhubaneswar,15,11687000.0
1913,3,Nagpur,25,6716000.0
1287,3,Ludhiana,34,3845000.0
3149,2,Guwahati,11,11226000.0
1582,2,Mumbai,1,16893000.0
1271,5,Pune,8,7742000.0
1676,1,Surat,8,8762000.0
1161,2,Jamshedpur,5,4853000.0
2141,2,Pune,5,12457000.0
1406,4,Vijayawada,7,6756000.0
1613,2,Surat,6,8861000.0
2429,1,Noida,14,14183000.0
2205,5,Hyderabad,0,15186000.0
1810,5,Nagpur,5,9126000.0
1911,3,Bhubaneswar,26,6725000.0
1807,2,Jaipur,6,6701000.0
1519,4,Indore,0,7908000.0
1798,5,Hyderabad,2,12322000.0
2119,6,Chennai,18,10563000.0
1717,2,Nashik,8,7533000.0
2072,4,Bareilly,2,6624000.0
1256,3,Bhopal,7,5720000.0
1407,2,Ludhiana,0,5862000.0
1322,4,Udaipur,1,4702000.0
1432,4,Pune,3,8986000.0
2636,6,Guwahati,6,11077000.0
2271,2,Vijayawada,0,10535000.0
1099,2,Nashik,5,5180000.0
2084,4,Mumbai,1,23251000.0
1546,3,Warangal,19,4775000.0
1356,3,Vadodara,9,6981000.0
834,4,Chennai,3,5045000.0
2431,3,Indore,3,12907000.0
913,1,Nagpur,1,4898000.0
1766,4,Delhi,19,13332000.0
1184,2,Vadodara,4,5638000.0
2304,6,Ludhiana,20,8426000.0
1582,4,Bhubaneswar,50,3821000.0
1712,4,Hubli,10,4761000.0
1734,6,Lucknow,2,9478000.0
1996,2,Kolkata,12,8834000.0
1808,2,Nashik,6,7180000.0
1771,4,Hyderabad,12,10196000.0
1463,5,Bangalore,18,8671000.0
776,1,Bhubaneswar,13,3162000.0
1072,5,Vijayawada,12,4437000.0
2267,3,Guwahati,11,8717000.0
1601,3,Udaipur,2,6340000.0
1368,5,Kolkata,18,5074000.0
886,3,Ludhiana,6,3856000.0
682,3,Bhopal,12,3309000.0
1342,3,Delhi,2,12160000.0
2377,2,Mumbai,14,19563000.0
1437,3,Pondicherry,6,5157000.0
2060,2,Mumbai,2,22490000.0
1408,3,Jamshedpur,1,6296000.0
2215,3,Chandigarh,33,10412000.0
1571,3,Mumbai,0,17343000.0
999,2,Vijayawada,1,4805000.0
1625,2,Noida,1,12273000.0
2992,2,Jamshedpur,33,6539000.0
2963,2,Indore,40,7278000.0
2116,3,Vijayawada,44,5738000.0
1710,1,Indore,13,6960000.0
1997,2,Amritsar,36,4962000.0
2005,3,Bhopal,5,8069000.0
1774,2,Bhubaneswar,34,4987000.0
2086,3,Bangalore,2,16962000.0
1935,3,Gurgaon,2,15471000.0
1594,1,Gurgaon,13,12565000.0
1023,2,Bangalore,31,5782000.0
1500,4,Mangalore,3,6737000.0
2319,3,Kolkata,29,8122000.0
1779,2,Raipur,25,4522000.0
1995,2,Kochi,0,11489000.0
1616,6,Udaipur,42,3253000.0
1111,2,Jamshedpur,18,4033000.0
1644,5,Amritsar,9,6877000.0
1135,2,Indore,2,5762000.0
1093,5,Noida,11,8911000.0
2583,3,Kochi,14,12673000.0
1526,4,Indore,6,7725000.0
1318,2,Delhi,14,10332000.0
2851,5,Bangalore,15,21924000.0
2329,3,Ahmedabad,7,10435000.0
1558,4,Noida,0,12721000.0
2077,3,Delhi,2,17913000.0
1646,2,Kochi,4,9482000.0
1349,4,Vadodara,0,6561000.0
2108,2,Bareilly,1,6114000.0
1589,3,Bangalore,27,10541000.0
1849,4,Guwahati,27,5317000.0
2463,2,Jamshedpur,4,9113000.0
2392,5,Srinagar,19,7856000.0
1442,2,Shimla,15,7024000.0
2115,4,Bareilly,4,7445000.0
1066,4,Ludhiana,8,4761000.0
2092,4,Udaipur,15,7500000.0
1896,3,Bangalore,22,11210000.0
2046,3,Chennai,0,12410000.0
1606,6,Noida,8,13632000.0
3154,4,Delhi,2,28469000.0
1214,3,Pune,5,7925000.0
2431,2,Suburban,2,7472000.0
1129,5,Jamshedpur,30,3227000.0
2127,4,Rajkot,8,9316000.0
2174,2,Coimbatore,1,11806000.0
1835,2,Chennai,11,8615000.0
1478,3,Bangalore,10,12120000.0
1891,3,Surat,15,9559000.0
1973,3,Visakhapatnam,8,10275000.0
2963,3,Nagpur,17,10850000.0
1232,2,Lucknow,2,7708000.0
1438,3,Mumbai,11,14556000.0
1985,3,Bhopal,50,4885000.0
1633,2,Surat,0,10008000.0
1734,3,Kolkata,3,9185000.0
2495,2,Bhubaneswar,14,9457000.0
500,2,Nashik,2,2387000.0
1411,2,Aligarh,2,5428000.0
667,2,Indore,1,3459000.0
1022,2,Delhi,11,7605000.0
3363,3,Warangal,1,11213000.0
2188,2,Lucknow,0,11270000.0
2418,5,Rural,7,3737000.0
1747,3,Indore,10,7469000.0
2293,3,Noida,0,20098000.0
651,2,Delhi,0,6041000.0
2474,5,Bangalore,8,18529000.0
1267,4,Bangalore,4,10199000.0
1454,1,Ludhiana,19,5385000.0
2128,4,Coimbatore,10,11446000.0
2005,2,Suburban,14,4584000.0
1855,3,Chandigarh,15,11224000.0
913,5,Hyderabad,17,5375000.0
1864,5,Kolkata,17,9007000.0
2424,2,Guwahati,1,9471000.0
1453,5,Mysore,9,6150000.0
2654,2,Bangalore,6,18968000.0
1232,5,Suburban,1,3950000.0
1804,4,Gurgaon,0,15800000.0
2797,5,Gurgaon,21,19671000.0
1357,3,Kolkata,23,4897000.0
2485,5,Jodhpur,7,9669000.0
3083,4,Guntur,0,11372000.0
1911,3,Rajkot,13,6224000.0
1457,3,Bangalore,8,11512000.0
1297,3,Raipur,10,4800000.0
2647,3,Raipur,4,8597000.0
2629,2,Visakhapatnam,1,14239000.0
2742,3,Pune,9,15089000.0
1778,2,Indore,7,8114000.0
2474,3,Mumbai,14,19683000.0
1768,4,Chennai,15,9187000.0
1226,3,Agra,15,4551000.0
2530,3,Gurgaon,6,18845000.0
2862,3,Hyderabad,4,16334000.0
1136,3,Bangalore,9,8271000.0
1124,2,Jodhpur,0,4221000.0
1825,3,Kolkata,5,9138000.0
2421,4,Bareilly,4,7664000.0
1063,2,Jamshedpur,6,4318000.0
1947,2,Gurgaon,2,17659000.0
1416,4,Gurgaon,10,10191000.0
2255,2,Hyderabad,4,14793000.0
1281,3,Rajkot,14,4677000.0
2301,3,Indore,3,11442000.0
1697,3,Mysore,4,8276000.0
1190,2,Kolkata,8,5539000.0
1841,3,Gurgaon,26,10660000.0
540,4,Kochi,1,4050000.0
1436,3,Varanasi,2,6799000.0
2019,5,Vijayawada,13,8742000.0
648,6,Salem,11,3043000.0
500,3,Delhi,3,4976000.0
500,6,Shimla,7,3648000.0
2662,4,Bangalore,17,18726000.0
1750,3,Suburban,21,4361000.0
1453,5,Mumbai,7,14080000.0
2414,6,Jaipur,7,7949000.0
1537,6,Rural,12,2443000.0
1974,4,Chennai,6,10682000.0
1816,3,Vijayawada,9,8624000.0
1493,3,Dehradun,2,7688000.0
1991,3,Chennai,5,12089000.0
2302,4,Indore,13,10550000.0
1679,1,Delhi,32,8948000.0
1500,3,Hyderabad,19,7829000.0
1577,3,Gurgaon,18,11999000.0
500,4,Ranchi,1,2510000.0
1983,4,Visakhapatnam,32,6553000.0
1014,3,Bhopal,39,2376000.0
2209,5,Salem,3,8577000.0
1741,3,Raipur,17,5427000.0
1868,4,Rural,11,2700000.0
2255,4,Lucknow,5,13789000.0
1197,5,Pune,2,8893000.0
2040,4,Chandigarh,8,15936000.0
1973,6,Chandigarh,4,15896000.0
1679,3,Raipur,0,6986000.0
1196,2,Kolkata,16,4620000.0
2186,4,Surat,21,8486000.0
2257,5,Noida,6,18247000.0
1873,2,Lucknow,11,8231000.0
1104,3,Bangalore,14,7760000.0
1457,4,Nagpur,1,7625000.0
1760,4,Ludhiana,11,7763000.0
2247,4,Delhi,11,18801000.0
770,3,Bangalore,4,6965000.0
1433,3,Delhi,18,11133000.0
1538,4,Pune,13,8743000.0
1745,3,Delhi,1,15964000.0
954,3,Noida,9,7512000.0
1658,4,Chennai,6,8689000.0
1598,2,Jamshedpur,13,6155000.0
1125,3,Warangal,10,3640000.0
1723,3,Surat,4,9717000.0
1448,1,Gurgaon,3,10878000.0
2122,4,Nagpur,7,10227000.0
1224,3,Hyderabad,16,6064000.0
1858,5,Guwahati,37,4548000.0
1274,3,Coimbatore,17,5605000.0
1410,1,Mumbai,5,12495000.0
1993,3,Indore,9,8445000.0
1952,2,Ludhiana,5,9373000.0
1528,5,Hyderabad,0,10611000.0
1624,3,Noida,4,11810000.0
855,3,Kolkata,0,4956000.0
2711,3,Kochi,15,12856000.0
2246,3,Kochi,25,9446000.0
2223,2,Pondicherry,24,5951000.0
763,3,Udaipur,19,2559000.0
1412,4,Kolkata,1,7309000.0
1582,3,Jamshedpur,14,5368000.0
544,3,Hyderabad,20,2943000.0
2378,4,Gurgaon,5,19113000.0
2745,3,Gurgaon,0,24556000.0
3140,3,Shimla,7,16117000.0
1120,3,Delhi,5,11046000.0
1876,3,Surat,21,9502000.0
2659,2,Chandigarh,3,17307000.0
1635,3,Vadodara,18,6643000.0
1431,4,Vijayawada,7,6427000.0
587,2,Delhi,3,5407000.0
2536,4,Suburban,5,7074000.0
1787,3,Visakhapatnam,1,9480000.0
1325,1,Jodhpur,20,3339000.0
1984,6,Noida,1,16801000.0
1899,2,Guntur,20,5744000.0
1909,3,Gurgaon,0,18078000.0
1658,3,Raipur,0,5958000.0
2854,5,Guwahati,23,9329000.0
1713,3,Nashik,9,6766000.0
2852,5,Amritsar,0,12494000.0
2166,3,Hyderabad,10,12426000.0
2028,2,Bangalore,6,15855000.0
1726,3,Nagpur,10,7995000.0
2433,2,Gurgaon,14,18057000.0
1873,2,Vijayawada,12,7017000.0
1194,2,Chennai,36,3755000.0
1172,1,Agra,9,4234000.0
2074,2,Chennai,7,11648000.0
1210,3,Hyderabad,4,7915000.0
1759,2,Pune,2,11020000.0
2487,1,Ahmedabad,12,9463000.0
1997,2,Guwahati,9,7288000.0
1330,5,Rural,11,1735000.0
2716,3,Surat,30,11455000.0
2156,3,Bangalore,24,12620000.0
2461,3,Bhubaneswar,4,11327000.0
500,3,Bangalore,1,4546000.0
2015,2,Chennai,5,10611000.0
2347,3,Salem,10,8410000.0
2905,4,Pune,3,18640000.0
848,3,Nagpur,4,4624000.0
2583,5,Ranchi,18,9577000.0
2868,2,Varanasi,15,11788000.0
500,4,Raipur,14,1852000.0
2111,4,Chennai,7,14477000.0
2201,4,Dehradun,7,9984000.0
1587,3,Ahmedabad,0,7045000.0
1481,2,Indore,8,7599000.0
2234,4,Kochi,0,14754000.0
1400,3,Indore,9,6927000.0
1658,2,Guwahati,0,6740000.0
2328,2,Chandigarh,10,13837000.0
2940,3,Dehradun,2,14773000.0
2149,6,Patna,27,7194000.0
1886,3,Vijayawada,14,7392000.0
1464,2,Hubli,7,5082000.0
1143,5,Pune,10,7909000.0
2521,1,Jodhpur,7,8463000.0
1700,2,Lucknow,4,10028000.0
2547,3,Guwahati,1,9221000.0
1585,2,Noida,17,9636000.0
1377,3,Bhopal,6,6257000.0
2073,2,Bangalore,22,14012000.0
1750,4,Surat,16,10141000.0
1016,2,Kolkata,5,4845000.0
2981,4,Kochi,14,14485000.0
1392,4,Bhubaneswar,13,5965000.0
2402,5,Kolkata,8,10879000.0
2347,2,Guwahati,15,8373000.0
981,3,Guwahati,4,4390000.0
1148,4,Vijayawada,6,5560000.0
1604,5,Delhi,0,13596000.0
1237,3,Mumbai,2,14629000.0
2922,6,Ludhiana,16,9980000.0
1669,2,Delhi,18,11432000.0
2378,3,Noida,21,15406000.0
2133,3,Ranchi,46,4045000.0
1971,2,Chennai,30,7111000.0
1826,3,Kolkata,7,7938000.0
2604,4,Vadodara,37,6960000.0
1263,3,Suburban,10,3523000.0
2922,2,Bangalore,1,25233000.0
963,1,Bareilly,18,2295000.0
2307,5,Ludhiana,9,8875000.0
886,3,Amritsar,5,3503000.0
1594,2,Pune,16,7861000.0
1860,2,Bhopal,10,5863000.0
1483,3,Hyderabad,21,7965000.0
1681,2,Kochi,12,7476000.0
898,3,Chandigarh,16,5511000.0
1158,2,Srinagar,5,4629000.0
2123,3,Gurgaon,20,13544000.0
1819,4,Delhi,0,17571000.0
1351,1,Tiruchi,17,3906000.0
2660,2,Hyderabad,32,9702000.0
1007,4,Noida,3,8274000.0
1564,2,Surat,22,6840000.0
1471,4,Udaipur,7,5492000.0
2199,3,Bangalore,50,9451000.0
1831,5,Nashik,28,6051000.0
1729,1,Chandigarh,22,9343000.0
601,4,Bhubaneswar,10,2757000.0
2362,3,Vijayawada,50,5241000.0
1658,3,Pune,1,10364000.0
1875,2,Bhopal,4,7876000.0
1313,2,Surat,24,5886000.0
1211,4,Vadodara,4,6692000.0
2774,2,Vijayawada,13,8541000.0
647,3,Ahmedabad,24,2488000.0
1114,2,Ahmedabad,18,4506000.0
2762,3,Rajkot,17,8301000.0
2216,3,Indore,23,9260000.0
1588,3,Bhopal,2,7433000.0
2610,4,Raipur,0,10736000.0
2090,1,Gurgaon,19,12801000.0
1951,5,Jaipur,15,6676000.0
1946,3,Noida,25,11459000.0
2102,3,Mumbai,4,19264000.0
2128,2,Guwahati,45,4016000.0
3227,3,Noida,1,24274000.0
1673,3,Noida,2,14459000.0
1693,4,Bhubaneswar,8,7242000.0
996,5,Pune,15,5574000.0
1766,5,Hyderabad,7,10927000.0
3010,3,Patna,9,13679000.0
2439,2,Hubli,3,8212000.0
1446,5,Bhubaneswar,3,6878000.0
1819,1,Hyderabad,20,9244000.0
957,5,Mysore,3,5054000.0
1170,1,Guntur,7,3826000.0
1897,6,Vijayawada,34,5062000.0
1478,1,Noida,3,10328000.0
1121,1,Bangalore,10,8054000.0
2118,3,Noida,19,13011000.0
1746,4,Mumbai,8,16215000.0
781,3,Surat,18,4333000.0
500,4,Mumbai,11,6146000.0
1429,4,Nagpur,3,7420000.0
767,4,Lucknow,6,4315000.0
585,5,Gurgaon,23,4988000.0
2533,2,Ahmedabad,8,10737000.0
1736,2,Mysore,15,6612000.0
1627,3,Surat,19,6717000.0
1677,4,Kolkata,10,7623000.0
1060,2,Nashik,10,4389000.0
2067,2,Bhopal,0,9367000.0
1715,5,Jaipur,9,6544000.0
1307,1,Suburban,3,3938000.0
1405,3,Raipur,3,4970000.0
1002,2,Nashik,0,4954000.0
1535,4,Bangalore,2,15956000.0
1644,5,Hyderabad,14,10388000.0
1519,2,Vadodara,26,6076000.0
1835,3,Patna,6,8558000.0
1748,4,Kochi,6,9598000.0
1949,3,Hyderabad,17,11728000.0
2413,4,Coimbatore,0,12340000.0
2185,3,Guntur,31,5633000.0
2420,4,Nagpur,0,12885000.0
1248,6,Shimla,1,7952000.0
1469,3,Vijayawada,2,7191000.0
2224,2,Pune,25,10012000.0
2236,6,Coimbatore,10,11419000.0
1358,2,Delhi,10,11134000.0
2197,4,Hyderabad,26,10213000.0
1186,5,Noida,20,8151000.0
2112,2,Delhi,50,10615000.0
1782,3,Bangalore,19,12189000.0
900,2,Chennai,11,4816000.0
1517,3,Rajkot,0,6181000.0
3218,3,Bangalore,2,22462000.0
1931,3,Raipur,13,7252000.0
3295,2,Nagpur,10,14130000.0
861,3,Suburban,2,2678000.0
2287,4,Delhi,5,19903000.0
500,3,Bhubaneswar,34,1745000.0
1799,4,Kochi,14,8516000.0
2210,6,Mumbai,2,21527000.0
2344,4,Dehradun,17,9564000.0
1280,1,Surat,0,6643000.0
2475,2,Chandigarh,21,14702000.0
1453,2,Visakhapatnam,36,3639000.0
1693,3,Noida,12,12015000.0
1518,4,Kochi,2,7826000.0
1061,1,Jaipur,0,4028000.0
2820,3,Kolkata,11,11023000.0
1831,2,Lucknow,1,9396000.0
2506,3,Chandigarh,39,9671000.0
2479,5,Bangalore,10,20682000.0
1170,3,Kolkata,6,6709000.0
2590,4,Hyderabad,0,17138000.0
2127,3,Jaipur,14,7425000.0
1123,4,Surat,11,5506000.0
2091,4,Nagpur,7,9935000.0
1135,2,Mysore,26,3850000.0
2844,4,Indore,6,11289000.0
2328,3,Pune,3,15724000.0
1753,5,Lucknow,13,8199000.0
2622,2,Salem,29,6051000.0
771,5,Vijayawada,44,2220000.0
1312,3,Varanasi,0,6677000.0
1635,3,Noida,4,12851000.0
3253,3,Kolkata,7,15033000.0
1104,1,Lucknow,16,5113000.0
690,5,Agra,5,3440000.0
861,2,Udaipur,9,2606000.0
2389,5,Tiruchi,5,8641000.0
1413,5,Jodhpur,0,6177000.0
1696,3,Ludhiana,7,7958000.0
2295,2,Delhi,30,12935000.0
1697,3,Ludhiana,6,7971000.0
1932,5,Srinagar,10,7644000.0
2147,5,Shimla,0,9540000.0
1520,3,Chandigarh,18,9403000.0
1691,3,Mumbai,33,11413000.0
1957,3,Hyderabad,50,7182000.0
2364,5,Noida,3,18144000.0
1284,6,Nashik,3,6697000.0
500,3,Indore,23,1923000.0
2241,5,Visakhapatnam,35,7460000.0
2403,6,Nagpur,33,8176000.0
1930,3,Guntur,1,7785000.0
1974,3,Bhubaneswar,6,9106000.0
1433,5,Guwahati,2,6610000.0
2125,5,Madurai,6,9485000.0
2354,3,Delhi,5,23129000.0
1836,3,Suburban,9,4800000.0
3419,3,Delhi,5,30294000.0
783,2,Gurgaon,6,6546000.0
1905,6,Guwahati,1,8907000.0
1036,2,Jaipur,1,4123000.0
2371,4,Ludhiana,20,9025000.0
772,3,Mangalore,9,3388000.0
932,2,Guwahati,5,3993000.0
1388,3,Nagpur,14,6088000.0
1972,2,Surat,7,10940000.0
1412,6,Pune,50,5049000.0
